"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.767199677E1;-7.977670670E0;1.526142311E1;8.115856171E0;1.903736815E1
1.767416034E1;-7.657032490E0;1.491865063E1;7.568498135E0;1.839778376E1
1.767634017E1;-7.293921471E0;1.454297829E1;6.997211456E0;1.771046233E1
1.767851080E1;-6.858428001E0;1.411944866E1;6.440880299E0;1.696708001E1
1.768067924E1;-6.422934055E0;1.379103374E1;5.998208046E0;1.635314017E1
1.768285819E1;-5.968297958E0;1.345783234E1;5.599205017E0;1.575071200E1
1.768503836E1;-5.557330608E0;1.320598793E1;5.257031441E0;1.526166506E1
1.768721089E1;-5.227120876E0;1.294397449E1;4.947759151E0;1.481045539E1
1.768938585E1;-4.920839787E0;1.265863037E1;4.667798996E0;1.436119544E1
1.769158103E1;-4.638486862E0;1.241097260E1;4.439882278E0;1.397355917E1
1.769375417E1;-4.370490551E0;1.219202995E1;4.226323128E0;1.362382432E1
1.769589364E1;-4.155136585E0;1.196770287E1;4.003192425E0;1.328595580E1
1.769805926E1;-3.968496323E0;1.170568848E1;3.803989887E0;1.293222505E1
1.770022431E1;-3.767499208E0;1.149093246E1;3.652643681E0;1.263239427E1
1.770239316E1;-3.522833109E0;1.123849010E1;3.639483213E0;1.232719964E1
1.770457758E1;-3.326621771E0;1.095194912E1;3.650849104E0;1.201417085E1
1.770674706E1;-3.125624657E0;1.063190937E1;3.733999729E0;1.169400617E1
1.770892161E1;-2.947957516E0;1.025444126E1;3.865006685E0;1.134822875E1
1.771108335E1;-2.760719061E0;9.967901230E0;4.048655987E0;1.110730570E1
1.771323252E1;-2.588435888E0;9.734002113E0;4.155136585E0;1.089568527E1
1.771541546E1;-2.392224550E0;9.471389771E0;4.223331928E0;1.064267330E1
1.771760585E1;-2.238485575E0;9.218349457E0;4.292125702E0;1.041206643E1
1.771977989E1;-2.075773716E0;8.941379547E0;4.393820763E0;1.017657927E1
1.772194655E1;-1.926820397E0;8.693124771E0;4.414757729E0;9.938467736E0
1.772409886E1;-1.744965911E0;8.453842163E0;4.506881237E0;9.737778588E0
1.772626777E1;-1.524826288E0;8.267800331E0;4.756333351E0;9.659416363E0
1.772843353E1;-1.328614831E0;8.105088234E0;4.981856823E0;9.606069438E0
1.773063235E1;-1.118046403E0;7.995616913E0;5.111667156E0;9.555577360E0
1.773280442E1;-9.361918569E-1;7.910073280E0;5.093721390E0;9.454719038E0
1.773497293E1;-7.208378315E-1;7.915457249E0;5.045864582E0;9.414606737E0
1.773711693E1;-5.347958803E-1;7.948956966E0;4.978865623E0;9.394733971E0
1.773929951E1;-4.199403822E-1;7.973483086E0;4.778466702E0;9.305188147E0
1.774148333E1;-2.673979402E-1;8.093722343E0;4.667798996E0;9.347095297E0
1.774365966E1;-1.339980662E-1;8.218149185E0;4.561916351E0;9.400372988E0
1.774582432E1;-4.785645381E-2;8.414958954E0;4.355535507E0;9.475469064E0
1.774797941E1;7.597211748E-2;8.625527382E0;4.163511276E0;9.578116753E0
1.775014259E1;1.280160099E-1;8.927022934E0;3.999603033E0;9.782890727E0
1.775231416E1;1.992024779E-1;9.271589279E0;3.849453449E0;1.004093329E1
1.775448668E1;3.320041299E-1;9.678369522E0;3.890729666E0;1.043641896E1
1.775665943E1;4.366901219E-1;1.008455086E1;3.940979004E0;1.083605924E1
1.775882991E1;5.647061467E-1;1.061994553E1;4.033700943E0;1.137421994E1
1.776100178E1;6.598208547E-1;1.117448139E1;4.121636868E0;1.192863313E1
1.776317328E1;7.686942816E-1;1.181515980E1;4.185645103E0;1.255820516E1
1.776534586E1;7.722834945E-1;1.254616737E1;4.320241451E0;1.329162231E1
1.776751895E1;6.897311211E-1;1.337288761E1;4.463810444E0;1.411507902E1
1.776969271E1;5.641079545E-1;1.432343674E1;4.616353035E0;1.505954093E1
1.777185553E1;1.800599098E-1;1.528774357E1;4.673182487E0;1.598706226E1
1.777402230E1;-3.230310678E-1;1.632862091E1;4.738387108E0;1.700530865E1
1.777619691E1;-8.458628058E-1;1.738385582E1;4.856831551E0;1.806938681E1
1.777836995E1;-1.354337573E0;1.847259140E1;4.998606682E0;1.918480993E1
1.778054211E1;-1.791027784E0;1.963729668E1;5.259424210E0;2.040815387E1
1.778271220E1;-2.160718918E0;2.071167374E1;5.583651543E0;2.155966836E1
1.778488406E1;-2.386840582E0;2.175255203E1;5.878567219E0;2.265895144E1
1.778705630E1;-2.512463808E0;2.265045929E1;6.093921185E0;2.359007537E1
1.778922517E1;-2.628515720E0;2.351546478E1;6.251249313E0;2.447374709E1
1.779139753E1;-2.629113913E0;2.423690033E1;6.519843578E0;2.523584629E1
1.779357431E1;-2.434098721E0;2.469093895E1;6.775875568E0;2.571924945E1
1.779573856E1;-2.410170555E0;2.489133835E1;6.908677101E0;2.594450744E1
1.779790996E1;-2.146960020E0;2.460898399E1;7.579265594E0;2.583905566E1
1.780007860E1;-2.352144718E0;2.437508583E1;6.992425919E0;2.546706529E1
1.780225192E1;-2.260619164E0;2.362134743E1;6.375676155E0;2.457087096E1
1.780442334E1;-2.196611166E0;2.260379982E1;6.013163090E0;2.349287120E1
1.780659374E1;-2.261815548E0;2.128954124E1;5.666203976E0;2.214647248E1
1.780876492E1;-2.436491728E0;1.983709717E1;5.267798901E0;2.066873536E1
1.781093515E1;-2.744567633E0;1.807298851E1;4.846662045E0;1.891178728E1
1.781310551E1;-3.052045345E0;1.599362659E1;4.456034184E0;1.688097489E1
1.781527719E1;-3.326023579E0;1.384307766E1;3.941577196E0;1.477258484E1
1.781744909E1;-3.480958700E0;1.164048386E1;3.327219963E0;1.259715565E1
1.781962126E1;-3.497110367E0;9.519247055E0;2.669193745E0;1.048667920E1
1.782179122E1;-3.398406267E0;7.441080093E0;1.977667928E0;8.416056591E0
1.782396055E1;-3.204587698E0;5.545366287E0;1.275972724E0;6.530587720E0
1.782613195E1;-2.938984394E0;3.917050600E0;5.682953596E-1;4.929895971E0
1.782830379E1;-2.645863533E0;2.522633314E0;-6.460621208E-2;3.656288642E0
1.783047503E1;-2.342573404E0;1.286142230E0;-5.593222976E-1;2.730321121E0
1.783264561E1;-2.026122570E0;3.026920557E-1;-9.409775138E-1;2.254381031E0
1.783481673E1;-1.647458434E0;-3.655036688E-1;-1.238285661E0;2.093099042E0
1.783698861E1;-1.311864972E0;-8.901300430E-1;-1.373480201E0;2.097562648E0
1.783915854E1;-9.864411354E-1;-1.195214868E0;-1.400399446E0;2.088713313E0
1.784132988E1;-6.466603279E-1;-1.271187067E0;-1.361516118E0;1.971753605E0
1.784350074E1;-3.122633696E-1;-1.161117196E0;-1.194616675E0;1.694936741E0
1.784567310E1;6.041877344E-2;-9.499505758E-1;-9.900303483E-1;1.373396015E0
1.784784288E1;3.702892959E-1;-6.675975323E-1;-7.184450030E-1;1.048314767E0
1.785001374E1;6.329016089E-1;-4.097708762E-1;-4.857429862E-1;8.968962405E-1
1.785218494E1;8.428717852E-1;-1.752742529E-1;-3.864408433E-1;9.436580076E-1
1.785435855E1;9.625129104E-1;2.632104978E-2;-5.114658475E-1;1.090284923E0
1.785652928E1;9.906286001E-1;2.602194548E-1;-3.882354796E-1;1.095347422E0
1.785869719E1;8.997012973E-1;5.700899959E-1;-1.734796353E-2;1.065253951E0
1.786086854E1;6.933203340E-1;9.086744189E-1;1.956132501E-1;1.159589078E0
1.786303947E1;3.296113312E-1;1.285543919E0;3.176472187E-1;1.364612235E0
1.786521092E1;-1.202393398E-1;1.690529227E0;3.056831062E-1;1.722146547E0
1.786738143E1;-6.227321029E-1;2.139183521E0;1.830509305E-1;2.235488549E0
1.786955234E1;-1.164108157E0;2.626122952E0;3.649054468E-2;2.872803703E0
1.787172507E1;-1.680957913E0;3.122035265E0;-1.531406492E-1;3.549109150E0
1.787389576E1;-2.207977057E0;3.738187075E0;-3.523431420E-1;4.355841018E0
1.787606786E1;-2.682354212E0;4.382454872E0;-5.617151260E-1;5.168796640E0
1.787823713E1;-3.123231649E0;5.099104881E0;-7.621139884E-1;6.027956889E0
1.788040794E1;-3.530609846E0;5.848656654E0;-9.816554785E-1;6.901857578E0
1.788257823E1;-3.881158352E0;6.617949009E0;-1.220339537E0;7.768517736E0
1.788474920E1;-4.188037872E0;7.320242882E0;-1.458425403E0;8.558774546E0
1.788692193E1;-4.462016106E0;8.003393173E0;-1.710868239E0;9.321532071E0
1.788909382E1;-4.658825874E0;8.701499939E0;-1.891526341E0;1.004980754E1
1.789126359E1;-4.827519894E0;9.422935486E0;-2.033899307E0;1.078115986E1
1.789343374E1;-4.986044407E0;1.015394306E1;-2.066800594E0;1.149934186E1
1.789560437E1;-5.116453171E0;1.095673466E1;-1.999203324E0;1.225662847E1
1.789777615E1;-5.256433010E0;1.182592773E1;-1.879562140E0;1.307728598E1
1.789994717E1;-5.410770416E0;1.263290691E1;-1.645065546E0;1.384099036E1
1.790211980E1;-5.712863922E0;1.352124214E1;-1.401595831E0;1.474534754E1
1.790430071E1;-6.001199245E0;1.438505173E1;-1.172483087E0;1.563070127E1
1.790647362E1;-6.322435856E0;1.522553062E1;-9.714859724E-1;1.651465298E1
1.790864466E1;-6.672386169E0;1.595593929E1;-7.896314859E-1;1.731289270E1
1.791081165E1;-7.070192814E0;1.664806366E1;-6.789634228E-1;1.809990722E1
1.791298219E1;-7.467999458E0;1.707279015E1;-6.197410822E-1;1.864497944E1
1.791515888E1;-7.841279984E0;1.739223099E1;-5.976074338E-1;1.908749604E1
1.791732565E1;-8.171489716E0;1.752503395E1;-6.035895348E-1;1.934591377E1
1.791949609E1;-8.367102623E0;1.742931938E1;-5.982056856E-1;1.934289095E1
1.792166781E1;-8.500502586E0;1.716610909E1;-5.156532526E-1;1.916245662E1
1.792385190E1;-8.580661774E0;1.670668793E1;-3.894318938E-1;1.878544211E1
1.792600969E1;-8.570492744E0;1.610907936E1;-2.093719840E-1;1.824827719E1
1.792818039E1;-8.464012146E0;1.535354614E1;1.148554832E-1;1.753237213E1
1.793034638E1;-8.285746574E0;1.448854065E1;4.731806815E-1;1.669716462E1
1.793252084E1;-8.016553879E0;1.359482193E1;8.416753411E-1;1.580483270E1
1.793469411E1;-7.627720356E0;1.281595802E1;1.123430252E0;1.495636966E1
1.793687256E1;-7.205985546E0;1.214716434E1;1.337587833E0;1.418692957E1
1.793904068E1;-6.702894211E0;1.150768185E1;1.465603828E0;1.339789263E1
1.794120731E1;-6.176473618E0;1.093519974E1;1.493121386E0;1.264740413E1
1.794338359E1;-5.616552830E0;1.043928719E1;1.409970760E0;1.193785576E1
1.794555933E1;-5.032105923E0;9.929018021E0;1.346560955E0;1.121252493E1
1.794773310E1;-4.481756687E0;9.466604233E0;1.177268744E0;1.053986245E1
1.794990101E1;-3.970290899E0;9.071190834E0;1.012762189E0;9.953662654E0
1.795206652E1;-3.467798233E0;8.757132530E0;7.758727670E-1;9.450659939E0
1.795422433E1;-3.017947674E0;8.505288124E0;6.388836503E-1;9.047436463E0
1.795641239E1;-2.606382132E0;8.252845764E0;5.599204898E-1;8.672727482E0
1.795857641E1;-2.243271112E0;8.081758499E0;4.510470629E-1;8.399436242E0
1.796076288E1;-1.908276081E0;7.977072716E0;3.565305769E-1;8.209891642E0
1.796292766E1;-1.616949916E0;7.911269665E0;2.757728100E-1;8.079527547E0
1.796510151E1;-1.339382529E0;7.902296543E0;2.087737769E-1;8.017719296E0
1.796726840E1;-1.062413216E0;7.917252064E0;1.902294010E-1;7.990481169E0
1.796943354E1;-8.183453679E-1;7.960322857E0;1.806581169E-1;8.004315491E0
1.797161169E1;-6.131607890E-1;8.003992081E0;1.758724600E-1;8.029370243E0
1.797378114E1;-4.217349887E-1;8.066205025E0;2.279163599E-1;8.080437474E0
1.797595698E1;-2.404786795E-1;8.176873207E0;2.805584669E-1;8.185218292E0
1.797812567E1;-9.690931439E-2;8.239086151E0;3.086741269E-1;8.245435812E0
1.798029636E1;4.606183618E-2;8.330014229E0;4.085744619E-1;8.340155384E0
1.798246713E1;1.657029688E-1;8.406583786E0;5.186443329E-1;8.424197313E0
1.798463778E1;2.464607358E-1;8.507082939E0;6.185446382E-1;8.533100286E0
1.798680875E1;2.751746178E-1;8.602197647E0;7.609176040E-1;8.640169039E0
1.798898186E1;2.991028428E-1;8.726624489E0;8.560323119E-1;8.773609793E0
1.799115982E1;2.943171859E-1;8.793622971E0;9.415757060E-1;8.848784796E0
1.799332489E1;2.321037948E-1;8.840881348E0;1.003789067E0;8.900710515E0
1.799549550E1;1.411765367E-1;8.922237396E0;1.041476011E0;8.983925826E0
1.799766177E1;1.674975827E-2;8.993423462E0;1.088734269E0;9.059099758E0
1.799983107E1;-1.268195957E-1;9.045467377E0;1.131206870E0;9.116808227E0
1.800199209E1;-2.799602449E-1;9.078369141E0;1.183250785E0;9.159434830E0
1.800417537E1;-4.420739710E-1;9.116654396E0;1.231107235E0;9.210018556E0
1.800634643E1;-6.143572330E-1;9.149555206E0;1.311864972E0;9.263519039E0
1.800852039E1;-7.818548083E-1;9.168100357E0;1.397408366E0;9.306885152E0
1.801068956E1;-9.343972206E-1;9.177073479E0;1.430907965E0;9.334841906E0
1.801286240E1;-1.077966571E0;9.177073479E0;1.483550072E0;9.358504708E0
1.801503969E1;-1.226321578E0;9.200403214E0;1.487737536E0;9.400247171E0
1.801720377E1;-1.389033556E0;9.224330902E0;1.463809252E0;9.442480200E0
1.801937435E1;-1.523031592E0;9.247661591E0;1.396211982E0;9.475667682E0
1.802154346E1;-1.637288928E0;9.266803741E0;1.353141189E0;9.507121420E0
1.802371277E1;-1.752144337E0;9.295517921E0;1.305284739E0;9.548844509E0
1.802586925E1;-1.852642894E0;9.299705505E0;1.214357495E0;9.559888718E0
1.802803522E1;-1.929213285E0;9.304491043E0;1.123430252E0;9.568569015E0
1.803021596E1;-1.977069736E0;9.285946846E0;1.027717352E0;9.549545357E0
1.803238892E1;-2.005783558E0;9.276374817E0;9.373882413E-1;9.536927919E0
1.803456219E1;-2.039283037E0;9.247661591E0;8.273184299E-1;9.505912685E0
1.803673062E1;-2.087139606E0;9.223732948E0;7.028916478E-1;9.483008906E0
1.803890160E1;-2.125424623E0;9.195018768E0;5.982056856E-1;9.456407882E0
1.804107250E1;-2.173281193E0;9.147761345E0;4.743770957E-1;9.414336004E0
1.804324380E1;-2.206182480E0;9.095118523E0;3.643072546E-1;9.365956537E0
1.804541600E1;-2.215753794E0;9.052047729E0;2.835494876E-1;9.323600875E0
1.804758725E1;-2.215753794E0;9.013762474E0;2.069791555E-1;9.284412700E0
1.804975720E1;-2.244467735E0;8.961718559E0;1.022931710E-1;9.239074566E0
1.805192630E1;-2.258824587E0;8.933005333E0;2.572284266E-2;9.214202866E0
1.805409364E1;-2.273181438E0;8.904291153E0;-2.632104978E-2;9.189910097E0
1.805626716E1;-2.282752752E0;8.880363464E0;-6.460621208E-2;9.169296012E0
1.805843081E1;-2.340180635E0;8.856434822E0;-1.124626622E-1;9.161087873E0
1.806061322E1;-2.392822742E0;8.832506180E0;-1.124626622E-1;9.151579861E0
1.806278404E1;-2.478964329E0;8.827720642E0;-1.363908947E-1;9.170197291E0
1.806495686E1;-2.545365095E0;8.822337151E0;-1.507478207E-1;9.183422084E0
1.806712224E1;-2.612364054E0;8.784051895E0;-9.332008660E-2;9.164754349E0
1.806928930E1;-2.674577475E0;8.764909744E0;-5.024927482E-2;9.164034727E0
1.807146675E1;-2.727219582E0;8.784051895E0;7.178467698E-3;9.197681549E0
1.807363828E1;-2.799004316E0;8.783453941E0;2.632104978E-2;9.218686517E0
1.807581101E1;-2.846860647E0;8.773882866E0;1.076770201E-1;9.224816011E0
1.807798310E1;-2.889333248E0;8.797810555E0;1.501496136E-1;9.261331550E0
1.808016419E1;-2.941975355E0;8.835497856E0;1.692921966E-1;9.313962701E0
1.808232066E1;-3.008974552E0;8.868997574E0;1.734796464E-1;9.367130885E0
1.808448288E1;-3.080759048E0;8.916853905E0;1.926222295E-1;9.436019457E0
1.808666080E1;-3.142972469E0;8.949754715E0;1.639083475E-1;9.487004340E0
1.808883508E1;-3.181257725E0;8.997611046E0;1.585244983E-1;9.544764809E0
1.809101024E1;-3.219542980E0;9.050253868E0;1.866401732E-1;9.607673320E0
1.809317773E1;-3.224926710E0;9.078967094E0;2.344966233E-1;9.637571502E0
1.809534869E1;-3.239283562E0;9.145368576E0;2.961117923E-1;9.706616639E0
1.809752006E1;-3.234498024E0;9.188439369E0;3.631108403E-1;9.747884129E0
1.809969113E1;-3.220141172E0;9.231510162E0;4.103690982E-1;9.785626799E0
1.810186168E1;-3.215355396E0;9.279366493E0;4.438686073E-1;9.830675062E0
1.810403251E1;-3.177070379E0;9.308079720E0;4.725824594E-1;9.846697845E0
1.810620285E1;-3.181855917E0;9.308079720E0;5.198407173E-1;9.850623813E0
1.810837402E1;-3.177070379E0;9.298508644E0;5.252245665E-1;9.840320119E0
1.811054516E1;-3.172284603E0;9.245866776E0;5.443671346E-1;9.790085679E0
1.811271707E1;-3.172284603E0;9.221938133E0;5.347958803E-1;9.766961614E0
1.811488890E1;-3.133999348E0;9.164510727E0;5.162515044E-1;9.699315666E0
1.811705934E1;-3.100499868E0;9.087940216E0;5.359922647E-1;9.617226446E0
1.811922932E1;-3.075973511E0;9.035298347E0;5.838487148E-1;9.562379860E0
1.812140041E1;-3.037688255E0;8.997611046E0;6.029912829E-1;9.515679322E0
1.812357116E1;-3.018545866E0;8.959325790E0;5.892325640E-1;9.472504039E0
1.812574270E1;-3.013760090E0;8.940183640E0;5.653043389E-1;9.451412719E0
1.812791640E1;-3.023331404E0;8.906683922E0;5.605186820E-1;9.422512003E0
1.813010012E1;-2.965903759E0;8.858827591E0;5.706881881E-1;9.359545737E0
1.813227107E1;-3.004188776E0;8.834898949E0;6.376872063E-1;9.353461103E0
1.813444229E1;-3.037688255E0;8.815756798E0;6.759724021E-1;9.348906703E0
1.813661037E1;-3.037688255E0;8.767900467E0;6.807580590E-1;9.304142092E0
1.813877894E1;-3.042474031E0;8.772686005E0;6.807580590E-1;9.310214794E0
1.814094973E1;-3.018545866E0;8.810971260E0;7.429714203E-1;9.343277809E0
1.814312204E1;-2.985046148E0;8.806185722E0;7.956135273E-1;9.332331347E0
1.814528975E1;-2.951546669E0;8.791828156E0;8.243274093E-1;9.310606088E0
1.814745089E1;-2.937189817E0;8.796614647E0;8.530412912E-1;9.313173074E0
1.814963674E1;-2.937189817E0;8.819944382E0;9.098708034E-1;9.340576417E0
1.815180410E1;-2.941975355E0;8.863015175E0;9.529415965E-1;9.387031196E0
1.815396787E1;-2.951546669E0;8.891729355E0;9.714859724E-1;9.419037300E0
1.815614758E1;-2.932404041E0;8.901300430E0;1.014556766E0;9.426636104E0
1.815831799E1;-2.956332445E0;8.930013657E0;1.067198873E0;9.466993127E0
1.816049375E1;-2.965903759E0;8.968298912E0;1.090528965E0;9.508744602E0
1.816266134E1;-2.985046148E0;8.986844063E0;1.138385415E0;9.537808347E0
1.816483315E1;-2.999403238E0;9.010771751E0;1.162313581E0;9.567727013E0
1.816700317E1;-3.037688255E0;9.053842545E0;1.180858016E0;9.622579717E0
1.816916959E1;-3.066402197E0;9.082556725E0;1.156929731E0;9.655783008E0
1.817134586E1;-3.080759048E0;9.139984131E0;1.152144074E0;9.713795458E0
1.817351802E1;-3.043072224E0;9.173483849E0;1.151545882E0;9.733403947E0
1.817569655E1;-3.038286448E0;9.235098839E0;1.218544960E0;9.798116499E0
1.817785496E1;-3.153141975E0;9.316454887E0;1.213161111E0;9.910115835E0
1.818001677E1;-3.215355396E0;9.354740143E0;1.136590719E0;9.956983074E0
1.818219934E1;-3.244069338E0;9.412167549E0;1.102493048E0;1.001640528E1
1.818437288E1;-3.277568817E0;9.445667267E0;1.073779106E0;1.005564961E1
1.818654746E1;-3.301496983E0;9.473783493E0;1.073779106E0;1.008986906E1
1.818871503E1;-3.344567776E0;9.540781975E0;1.068395257E0;1.016632297E1
1.819089024E1;-3.368496180E0;9.598209381E0;1.067797065E0;1.022802916E1
1.819305616E1;-3.392424345E0;9.655637741E0;1.029511929E0;1.028590190E1
1.819522472E1;-3.406781197E0;9.698708534E0;1.019342422E0;1.033006120E1
1.819739404E1;-3.440280676E0;9.741779327E0;1.004985452E0;1.038016336E1
1.819956647E1;-3.454637766E0;9.756135941E0;9.667003751E-1;1.039476889E1
1.820174264E1;-3.449851990E0;9.765707016E0;9.619147182E-1;1.040172064E1
1.820392306E1;-3.468994617E0;9.789635658E0;9.284151793E-1;1.042750424E1
1.820608199E1;-3.497708559E0;9.803394318E0;9.188438654E-1;1.044915209E1
1.820825268E1;-3.502494097E0;9.817750931E0;9.044869542E-1;1.046297256E1
1.821041746E1;-3.521636724E0;9.808179855E0;8.949156404E-1;1.045959805E1
1.821257834E1;-3.512065411E0;9.794421196E0;8.757730722E-1;1.044185177E1
1.821475000E1;-3.502494097E0;9.789635658E0;8.518448472E-1;1.043216520E1
1.821693143E1;-3.492922783E0;9.765707016E0;7.944171429E-1;1.040195374E1
1.821911254E1;-3.473780155E0;9.751350403E0;8.231309652E-1;1.038429236E1
1.822128442E1;-3.468994617E0;9.741779327E0;7.710871100E-1;1.036970412E1
1.822344821E1;-3.502494097E0;9.708279610E0;7.471588850E-1;1.034777291E1
1.822560780E1;-3.478565931E0;9.646066666E0;7.094719410E-1;1.027863675E1
1.822778928E1;-3.449851990E0;9.594022751E0;6.568298340E-1;1.021656384E1
1.822995013E1;-3.406781197E0;9.527023315E0;6.382854581E-1;1.013793567E1
1.823213438E1;-3.349353552E0;9.450452805E0;6.388836503E-1;1.004676066E1
1.823429358E1;-3.301496983E0;9.393623352E0;6.436693072E-1;9.977692728E0
1.823648729E1;-3.229712248E0;9.326624870E0;6.681957245E-1;9.892596131E0
1.823864901E1;-3.220141172E0;9.273982048E0;6.634100676E-1;9.839520573E0
1.824082151E1;-3.248854876E0;9.226125717E0;6.113662124E-1;9.800521537E0
1.824298706E1;-3.239283562E0;9.164510727E0;5.497509837E-1;9.735678764E0
1.824515813E1;-3.210569859E0;9.140582085E0;5.401797295E-1;9.703081665E0
1.824732569E1;-3.181257725E0;9.078369141E0;5.497509837E-1;9.635321121E0
1.824950236E1;-3.147758245E0;9.040083885E0;5.742774606E-1;9.589645104E0
1.825167286E1;-3.109472990E0;8.997013092E0;5.503492355E-1;9.535090515E0
1.825384499E1;-3.095116138E0;8.949754715E0;5.413761139E-1;9.485301338E0
1.825601679E1;-3.075973511E0;8.925827026E0;5.270192027E-1;9.455672921E0
1.825818781E1;-3.061616659E0;8.901898384E0;5.557330847E-1;9.430065253E0
1.826035855E1;-3.052045345E0;8.916254997E0;5.700899959E-1;9.441376307E0
1.826252736E1;-3.032902718E0;8.916254997E0;5.796613097E-1;9.435788748E0
1.826469688E1;-3.047259569E0;8.944969177E0;5.988038778E-1;9.468729088E0
1.826686805E1;-3.056830883E0;8.977870941E0;6.269195080E-1;9.504704612E0
1.826903638E1;-3.004188776E0;8.949156761E0;6.897311211E-1;9.465108872E0
1.827121297E1;-2.975475073E0;8.911469460E0;7.423732281E-1;9.424375727E0
1.827338609E1;-2.946761131E0;8.877969742E0;7.280163169E-1;9.382523949E0
1.827555635E1;-2.951546669E0;8.849256516E0;7.423732281E-1;9.357995866E0
1.827772263E1;-2.956332445E0;8.858827591E0;7.806583643E-1;9.371667690E0
1.827988537E1;-2.985046148E0;8.877969742E0;7.471588850E-1;9.396121202E0
1.828206855E1;-3.004188776E0;8.910871506E0;7.758727670E-1;9.435611254E0
1.828423839E1;-3.008974552E0;8.915657043E0;7.710871100E-1;9.441262824E0
1.828641232E1;-3.013760090E0;8.925228119E0;7.854440212E-1;9.453008472E0
1.828858134E1;-2.985046148E0;8.906085968E0;7.950153351E-1;9.426606874E0
1.829075286E1;-2.989831924E0;8.891729355E0;7.663014531E-1;9.412181669E0
1.829292388E1;-2.994617462E0;8.896514893E0;7.902296782E-1;9.420200312E0
1.829509356E1;-2.994617462E0;8.934800148E0;7.800601721E-1;9.455521207E0
1.829726411E1;-3.023331404E0;8.968298912E0;7.609176040E-1;9.494730842E0
1.829943209E1;-3.042474031E0;9.020941734E0;7.226324677E-1;9.547577478E0
1.830159426E1;-3.047857761E0;9.087940216E0;6.789634228E-1;9.609426915E0
1.830377714E1;-3.038286448E0;9.116654396E0;6.454638839E-1;9.631261368E0
1.830594986E1;-3.047857761E0;9.159725189E0;6.023930907E-1;9.672273772E0
1.830812360E1;-3.023929596E0;9.202795982E0;5.449653864E-1;9.702195183E0
1.831028814E1;-3.023929596E0;9.217152596E0;4.779663086E-1;9.712286238E0
1.831244223E1;-3.019144058E0;9.227322578E0;3.918247223E-1;9.716596082E0
1.831460827E1;-3.019144058E0;9.236893654E0;3.056831062E-1;9.722596226E0
1.831680462E1;-3.004786968E0;9.222537041E0;2.291127741E-1;9.702392842E0
1.831897798E1;-3.004786968E0;9.208179474E0;1.483550072E-1;9.687173125E0
1.832115283E1;-2.976073265E0;9.184849739E0;5.264209956E-2;9.655115121E0
1.832331267E1;-2.995215654E0;9.175278664E0;-9.571290575E-3;9.651795013E0
1.832546879E1;-2.990430117E0;9.098708153E0;-9.511470050E-2;9.578006533E0
1.832765699E1;-2.990430117E0;9.060422897E0;-1.184447184E-1;9.541905707E0
1.832982741E1;-2.995215654E0;9.046066284E0;-1.902294010E-1;9.530940104E0
1.833199715E1;-3.000001431E0;9.065208435E0;-2.189432681E-1;9.551227602E0
1.833414176E1;-3.019144058E0;9.065806389E0;-2.859423161E-1;9.559594099E0
1.833633425E1;-3.057429075E0;9.113064766E0;-3.248256743E-1;9.617761366E0
1.833851553E1;-3.071786165E0;9.166305542E0;-4.396811724E-1;9.677310942E0
1.834069361E1;-3.120240688E0;9.218349457E0;-4.971089065E-1;9.744792759E0
1.834286052E1;-3.177668571E0;9.294919968E0;-5.838487148E-1;9.840426519E0
1.834502486E1;-3.225524902E0;9.390632629E0;-6.317051649E-1;9.949223261E0
1.834718746E1;-3.273381472E0;9.557532310E0;-6.855437160E-1;1.012577999E1
1.834936927E1;-3.336193085E0;9.705886841E0;-7.627122402E-1;1.029155740E1
1.835153960E1;-3.379263878E0;9.782457352E0;-8.590233326E-1;1.038526924E1
1.835371365E1;-3.407977581E0;9.873384476E0;-8.877372146E-1;1.048265756E1
1.835588812E1;-3.455834150E0;9.954740524E0;-9.314061999E-1;1.057861835E1
1.835807764E1;-3.503690481E0;1.008335495E1;-9.846464992E-1;1.072004770E1
1.836022554E1;-3.542573929E0;1.016471100E1;-1.023529887E0;1.081289939E1
1.836239511E1;-3.552145243E0;1.015035343E1;-1.047458172E0;1.080484055E1
1.836456003E1;-3.590430260E0;1.019342422E1;-1.066600680E0;1.085977550E1
1.836673007E1;-3.604787350E0;1.028913784E1;-1.048056364E0;1.095259200E1
1.836888103E1;-3.614358664E0;1.035135078E1;-1.043868899E0;1.101379652E1
1.837108022E1;-3.628715515E0;1.036032391E1;-1.043868899E0;1.102694654E1
1.837324702E1;-3.623929977E0;1.032742214E1;-1.062413216E0;1.099623747E1
1.837541651E1;-3.604787350E0;1.030827999E1;-1.071984529E0;1.097288836E1
1.837759101E1;-3.609572887E0;1.035613632E1;-1.048654556E0;1.101717987E1
1.837975534E1;-3.623929977E0;1.034177971E1;-1.081555843E0;1.101158658E1
1.838193800E1;-3.590430260E0;1.034177971E1;-1.062413216E0;1.099874169E1
1.838410281E1;-3.576073408E0;1.032263660E1;-1.038485050E0;1.097376775E1
1.838627719E1;-3.533002615E0;1.029392338E1;-1.004985452E0;1.092963685E1
1.838844486E1;-3.509074450E0;1.027956581E1;-1.014556766E0;1.090928055E1
1.839061734E1;-3.442075491E0;1.025563812E1;-9.619147182E-1;1.086053760E1
