"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.194047661E1;-2.937189937E-1;4.746761799E0;8.510073662E0;9.748813884E0
1.194264764E1;-3.032902777E-1;4.780261517E0;8.524430275E0;9.777975080E0
1.194481807E1;-2.889333367E-1;4.785047054E0;8.524430275E0;9.779880843E0
1.194698664E1;-2.697907388E-1;4.804189682E0;8.538188934E0;9.800698742E0
1.194914892E1;-2.889333367E-1;4.794618607E0;8.557332039E0;9.813245216E0
1.195133424E1;-2.697907388E-1;4.780261517E0;8.567501068E0;9.814568853E0
1.195350441E1;-2.362912297E-1;4.756333351E0;8.610571861E0;9.839740254E0
1.195567751E1;-2.315055877E-1;4.746761799E0;8.591429710E0;9.818248667E0
1.195784289E1;-2.075773627E-1;4.737190723E0;8.601000786E0;9.821470299E0
1.196000164E1;-2.123630047E-1;4.746761799E0;8.581858635E0;9.809441536E0
1.196217463E1;-2.219343036E-1;4.751547337E0;8.610571861E0;9.837093306E0
1.196435896E1;-2.219343036E-1;4.746761799E0;8.601000786E0;9.826404069E0
1.196652975E1;-2.362912297E-1;4.741976261E0;8.591429710E0;9.816049963E0
1.196869677E1;-2.410768867E-1;4.751547337E0;8.577073097E0;9.808236491E0
1.197087473E1;-2.602194548E-1;4.761118889E0;8.581858635E0;9.817548822E0
1.197305642E1;-2.793620527E-1;4.756333351E0;8.557929993E0;9.794841288E0
1.197521407E1;-2.602194548E-1;4.775475979E0;8.548358917E0;9.795270551E0
1.197738081E1;-2.793620527E-1;4.765904427E0;8.553144455E0;9.795313585E0
1.197953793E1;-2.745763958E-1;4.799404144E0;8.586046219E0;9.840216563E0
1.198172047E1;-2.745763958E-1;4.832903385E0;8.595617294E0;9.864937101E0
1.198387375E1;-2.602194548E-1;4.818546772E0;8.542975426E0;9.811653086E0
1.198607140E1;-2.554338276E-1;4.765904427E0;8.543573380E0;9.786303568E0
1.198823773E1;-2.267199457E-1;4.723432064E0;8.553144455E0;9.773356254E0
1.199041480E1;-2.219343036E-1;4.651647091E0;8.606385231E0;9.785547621E0
1.199258235E1;-1.692921966E-1;4.608576298E0;8.654241562E0;9.806300646E0
1.199476318E1;-1.788634956E-1;4.646861553E0;8.620741844E0;9.795024471E0
1.199692292E1;-2.171486616E-1;4.703691006E0;8.648857117E0;9.847567824E0
1.199909317E1;-2.458625287E-1;4.761118889E0;8.653642654E0;9.879991531E0
1.200125806E1;-2.362912297E-1;4.861617565E0;8.686544418E0;9.957269346E0
1.200343503E1;-1.938186288E-1;4.928616524E0;8.757730484E0;1.005120240E1
1.200561600E1;-1.603191197E-1;4.928616524E0;8.791230202E0;1.007981605E1
1.200777541E1;-1.507478207E-1;4.880760193E0;8.762516975E0;1.003126356E1
1.200994119E1;-1.405783296E-1;4.842474937E0;8.715258598E0;9.971211472E0
1.201209172E1;-1.597209126E-1;4.813760757E0;8.672187805E0;9.919911528E0
1.201427271E1;-2.027917206E-1;4.818546772E0;8.653044701E0;9.906295981E0
1.201643634E1;-2.410768867E-1;4.799404144E0;8.643473625E0;9.889491115E0
1.201862107E1;-2.985046208E-1;4.818546772E0;8.648259163E0;9.904538583E0
1.202078966E1;-3.128615618E-1;4.823332310E0;8.648259163E0;9.907310608E0
1.202296309E1;-3.080759048E-1;4.823332310E0;8.648259163E0;9.907160637E0
1.202512893E1;-2.841476798E-1;4.828117847E0;8.619544983E0;9.883724883E0
1.202729064E1;-2.697907388E-1;4.837689400E0;8.605188370E0;9.875489489E0
1.202947584E1;-2.410768867E-1;4.861617565E0;8.595617294E0;9.878161777E0
1.203164205E1;-1.980060786E-1;4.866403103E0;8.600402832E0;9.883724725E0
1.203380936E1;-1.890329868E-1;4.895116806E0;8.624331474E0;9.918517802E0
1.203598615E1;-1.794617027E-1;4.923830986E0;8.576474190E0;9.891017521E0
1.203815946E1;-1.651047617E-1;4.914259434E0;8.523832321E0;9.840372087E0
1.204033072E1;-1.794617027E-1;4.895116806E0;8.490332603E0;9.802046866E0
1.204249959E1;-1.986042857E-1;4.861617565E0;8.475975990E0;9.773276728E0
1.204467011E1;-2.177468538E-1;4.856831551E0;8.466404915E0;9.763003564E0
1.204683973E1;-2.410768867E-1;4.861617565E0;8.475975990E0;9.774232062E0
1.204900399E1;-2.321037948E-1;4.871188641E0;8.490332603E0;9.791225595E0
1.205118436E1;-2.177468538E-1;4.895116806E0;8.461619377E0;9.777964242E0
1.205335374E1;-2.225325108E-1;4.895116806E0;8.466404915E0;9.782213525E0
1.205552638E1;-2.177468538E-1;4.890331268E0;8.452047348E0;9.767285087E0
1.205769473E1;-2.129612118E-1;4.880760193E0;8.466404915E0;9.774824025E0
1.205986525E1;-2.416750938E-1;4.875974178E0;8.456833839E0;9.764812831E0
1.206203602E1;-2.321037948E-1;4.880760193E0;8.432905197E0;9.746259913E0
1.206420786E1;-2.416750938E-1;4.871188641E0;8.418548584E0;9.729277768E0
1.206638204E1;-2.075773627E-1;4.866403103E0;8.643473625E0;9.921421462E0
1.206856184E1;9.391828626E-2;4.831109047E0;1.005823040E1;1.115869321E1
1.207072162E1;1.734796353E-2;4.555934429E0;8.630910873E0;9.759583084E0
1.207289292E1;-6.580262445E-3;4.384847641E0;7.819744587E0;8.965229363E0
1.207506421E1;3.170489892E-2;4.409373760E0;7.609176159E0;8.794495095E0
1.207723551E1;-2.392822644E-3;4.600799561E0;7.507481098E0;8.805091411E0
1.207939892E1;-1.938186288E-1;4.791627407E0;7.554141045E0;8.947754232E0
1.208157906E1;-3.804588020E-1;4.986642361E0;7.682157040E0;9.166618118E0
1.208374617E1;-4.522434771E-1;5.100899696E0;7.905886173E0;9.419487144E0
1.208592024E1;-5.096712112E-1;5.172684193E0;7.981858253E0;9.525045285E0
1.208808780E1;-5.670989752E-1;5.191228867E0;8.058428764E0;9.602537818E0
1.209025913E1;-5.575276613E-1;5.148158073E0;8.149355888E0;9.655380367E0
1.209242969E1;-5.048855543E-1;5.052444935E0;8.260024071E0;9.695880924E0
1.209460120E1;-4.420739710E-1;4.975874901E0;8.398807526E0;9.772140414E0
1.209677233E1;-3.846462369E-1;4.918447018E0;8.537590981E0;9.860503717E0
1.209894530E1;-3.511467278E-1;4.841876507E0;8.648259163E0;9.917633724E0
1.210111390E1;-3.511467278E-1;4.803591251E0;8.720044136E0;9.961775076E0
1.210328560E1;-3.750749528E-1;4.774877548E0;8.782257080E0;1.000340823E1
1.210545519E1;-3.894318938E-1;4.760520458E0;8.772686005E0;9.988705220E0
1.210762635E1;-4.229314029E-1;4.789234638E0;8.782257080E0;1.001217653E1
1.210979712E1;-4.133601189E-1;4.808377266E0;8.686544418E0;9.937173263E0
1.211197110E1;-3.798605800E-1;4.837090969E0;8.638688087E0;9.908010647E0
1.211416042E1;-3.990031779E-1;4.875376225E0;8.705088615E0;9.985342491E0
1.211634569E1;-3.894318938E-1;4.904089928E0;8.685946465E0;9.982355494E0
1.211848322E1;-3.559323549E-1;4.923232555E0;8.618947029E0;9.932328756E0
1.212066532E1;-3.032902777E-1;4.919044971E0;8.552546501E0;9.870918907E0
1.212282562E1;-2.841476798E-1;4.899902344E0;8.523832321E0;9.835929052E0
1.212500099E1;-2.650051117E-1;4.895116806E0;8.538188934E0;9.845459183E0
1.212718837E1;-2.745763958E-1;4.852046013E0;8.519046783E0;9.807746979E0
1.212934741E1;-2.554338276E-1;4.842474937E0;8.509475708E0;9.794181272E0
1.213151862E1;-2.458625287E-1;4.823332310E0;8.514859200E0;9.789168000E0
1.213368470E1;-2.315055877E-1;4.808975220E0;8.481359482E0;9.752604583E0
1.213585598E1;-2.219343036E-1;4.818546772E0;8.443074226E0;9.723844416E0
1.213802228E1;-1.028913707E-1;4.910071850E0;8.399405479E0;9.729820379E0
1.214020328E1;-6.939185411E-2;4.890929699E0;8.347361565E0;9.674939464E0
1.214237293E1;-2.075773627E-1;4.742574692E0;8.476573944E0;9.715318260E0
1.214454605E1;-2.745763958E-1;4.727619171E0;8.510073662E0;9.738949068E0
1.214671103E1;-3.128615618E-1;4.832903385E0;8.428717613E0;9.721014252E0
1.214887429E1;-4.618147612E-1;5.124229908E0;8.450851440E0;9.893831163E0
1.215105848E1;-3.846462369E-1;4.904089928E0;8.580661774E0;9.890692960E0
1.215322766E1;-2.985046208E-1;4.703691006E0;8.601000786E0;9.807702514E0
1.215540190E1;-2.267199457E-1;4.642076015E0;8.496315002E0;9.684401907E0
1.215756512E1;-1.597209126E-1;4.713860512E0;8.376673698E0;9.613254077E0
1.215972370E1;-1.938186288E-1;4.819144726E0;8.328219414E0;9.623978395E0
1.216189444E1;-2.273181528E-1;4.914259434E0;8.332406998E0;9.676291940E0
1.216406203E1;-2.512463629E-1;4.919044971E0;8.370692253E0;9.712292055E0
1.216622962E1;-2.416750938E-1;4.871188641E0;8.404191017E0;9.716857119E0
1.216841917E1;-2.458625287E-1;4.832903385E0;8.409575462E0;9.702492616E0
1.217057838E1;-2.362912297E-1;4.808975220E0;8.423932076E0;9.702819581E0
1.217275332E1;-2.458625287E-1;4.789832592E0;8.438288689E0;9.706063086E0
1.217493684E1;-2.602194548E-1;4.765904427E0;8.457431793E0;9.711318742E0
1.217710737E1;-2.267199457E-1;4.723432064E0;8.458029747E0;9.690225983E0
1.217927280E1;-2.027917206E-1;4.718646049E0;8.458029747E0;9.687363533E0
1.218144846E1;-1.836491376E-1;4.766502857E0;8.438288689E0;9.693193101E0
1.218361756E1;-1.836491376E-1;4.795216560E0;8.438288689E0;9.707344892E0
1.218579530E1;-1.651047617E-1;5.048257351E0;8.422736168E0;9.821132644E0
1.218796158E1;-1.603191197E-1;4.933402061E0;8.442476273E0;9.779548238E0
1.219013237E1;-1.262213886E-1;4.666004181E0;8.520243645E0;9.715043933E0
1.219229395E1;-9.750752151E-2;4.498506546E0;8.554939270E0;9.666077528E0
1.219444490E1;-9.690931439E-2;4.398007870E0;8.660223007E0;9.713461132E0
1.219664469E1;-7.357929647E-2;4.450650215E0;8.674580574E0;9.749976892E0
1.219881597E1;-7.357929647E-2;4.618147850E0;8.606385231E0;9.767423930E0
1.220099506E1;-3.110669367E-2;4.790431023E0;8.538787842E0;9.790816862E0
1.220315981E1;2.392822644E-3;4.881358147E0;8.533403397E0;9.830902126E0
1.220533207E1;4.067798331E-2;4.857429981E0;8.567501068E0;9.848774303E0
1.220750197E1;4.546362907E-2;4.766502857E0;8.634500504E0;9.862870544E0
1.220967097E1;4.606183618E-2;4.704289436E0;8.678169250E0;9.871326270E0
1.221184201E1;2.691925503E-2;4.661218643E0;8.702097893E0;9.871888959E0
1.221401508E1;-4.486542568E-2;4.675575256E0;8.697312355E0;9.874525765E0
1.221619581E1;-1.262213886E-1;4.722833633E0;8.725427628E0;9.922407805E0
1.221835485E1;-2.410768867E-1;4.808975220E0;8.753543854E0;9.990439967E0
1.222052656E1;-2.602194548E-1;4.837090969E0;8.782257080E0;1.002961628E1
1.222269369E1;-2.554338276E-1;4.817948341E0;8.782257080E0;1.002027505E1
1.222486844E1;-2.267199457E-1;4.813760757E0;8.691329956E0;9.937953057E0
1.222703809E1;-1.884347796E-1;4.780261517E0;8.596215248E0;9.837749968E0
1.222920974E1;-1.597209126E-1;4.752145767E0;8.548358917E0;9.781760595E0
1.223137960E1;-1.070788130E-1;4.737788677E0;8.529216766E0;9.757338063E0
1.223355102E1;-8.793623000E-2;4.728217602E0;8.568099976E0;9.786527048E0
1.223572307E1;-6.460621208E-2;4.847260475E0;8.648259163E0;9.914257139E0
1.223789520E1;-5.503492057E-2;4.880760193E0;8.681758881E0;9.959808541E0
1.224006520E1;-3.050848842E-2;4.761118889E0;8.734998703E0;9.948335850E0
1.224223557E1;-2.572284266E-2;4.642076015E0;8.773882866E0;9.926255686E0
1.224440578E1;-2.572284266E-2;4.599005222E0;8.793025017E0;9.923144645E0
1.224656890E1;-6.580262445E-3;4.627718925E0;8.773882866E0;9.919518451E0
1.224872090E1;-6.580262445E-3;4.689932346E0;8.692526817E0;9.877020360E0
1.225092644E1;-1.196411345E-2;4.776073933E0;8.624929428E0;9.859027994E0
1.225309022E1;-2.632104978E-2;4.804787636E0;8.567501068E0;9.822868806E0
1.225526814E1;-3.110669367E-2;4.828716278E0;8.553144455E0;9.822105100E0
1.225742336E1;-4.546362907E-2;4.823930264E0;8.553144455E0;9.819809071E0
1.225957321E1;-5.503492057E-2;4.761716843E0;8.581858635E0;9.814543992E0
1.226176020E1;-7.836493850E-2;4.704289436E0;8.625527382E0;9.825283852E0
1.226394167E1;-7.357929647E-2;4.661218643E0;8.630312920E0;9.808907903E0
1.226611876E1;-7.836493850E-2;4.651647091E0;8.644669533E0;9.817039933E0
1.226829545E1;-8.315058798E-2;4.656432629E0;8.630312920E0;9.806710964E0
1.227050313E1;-9.272187948E-2;4.680361271E0;8.572885513E0;9.767740015E0
1.227264305E1;-9.272187948E-2;4.699503899E0;8.529814720E0;9.739182378E0
1.227481204E1;-9.750752151E-2;4.733003139E0;8.496315002E0;9.726160345E0
1.227698249E1;-9.750752151E-2;4.742574692E0;8.496315002E0;9.730821704E0
1.227914333E1;-6.400800496E-2;4.733003139E0;8.486743927E0;9.717522227E0
1.228131653E1;-4.007977992E-2;4.718646049E0;8.491529465E0;9.714592095E0
1.228350348E1;-4.007977992E-2;4.680361271E0;8.515457153E0;9.717015928E0
1.228565388E1;-2.572284266E-2;4.642076015E0;8.544171333E0;9.723805591E0
1.228782349E1;-2.093719877E-2;4.642076015E0;8.539385796E0;9.719589388E0
1.228998934E1;-1.615155302E-2;4.646861553E0;8.539385796E0;9.721866741E0
1.229216657E1;-2.093719877E-2;4.627718925E0;8.563912392E0;9.734311289E0
1.229433860E1;-4.007977992E-2;4.651647091E0;8.568099976E0;9.749449433E0
1.229650836E1;-4.486542568E-2;4.685146809E0;8.534600258E0;9.736119098E0
1.229867837E1;-4.486542568E-2;4.666004181E0;8.534600258E0;9.726921892E0
1.230084885E1;-5.443671346E-2;4.699503899E0;8.501100540E0;9.713753684E0
1.230302001E1;-5.443671346E-2;4.694717884E0;8.515457153E0;9.724008942E0
1.230519303E1;-6.879365444E-2;4.718646049E0;8.548956871E0;9.764989334E0
1.230736439E1;-6.879365444E-2;4.713860512E0;8.577671051E0;9.787831943E0
1.230953346E1;-6.879365444E-2;4.704289436E0;8.615956306E0;9.816810823E0
1.231170425E1;-8.793623000E-2;4.713860512E0;8.605786324E0;9.812633283E0
1.231387325E1;-9.272187948E-2;4.733003139E0;8.624929428E0;9.838664732E0
1.231604287E1;-9.272187948E-2;4.761716843E0;8.639286041E0;9.865080230E0
1.231821600E1;-8.793623000E-2;4.785645485E0;8.668000221E0;9.901735369E0
1.232038509E1;-6.400800496E-2;4.785645485E0;8.653642654E0;9.888985333E0
1.232255427E1;-4.546362907E-2;4.800002098E0;8.663214684E0;9.904210001E0
1.232472001E1;-1.196411345E-2;4.785645485E0;8.672785759E0;9.905541816E0
1.232690734E1;1.196411345E-2;4.780859470E0;8.658429146E0;9.890660023E0
1.232906028E1;3.589234129E-2;4.776073933E0;8.663214684E0;9.892596177E0
1.233124559E1;5.503492057E-2;4.761716843E0;8.682356834E0;9.902539893E0
1.233341056E1;4.067798331E-2;4.766502857E0;8.682356834E0;9.904772808E0
1.233558424E1;3.110669367E-2;4.776073933E0;8.701499939E0;9.926124673E0
1.233773883E1;3.110669367E-2;4.756931305E0;8.706285477E0;9.921127449E0
1.233991116E1;3.110669367E-2;4.752145767E0;8.687142372E0;9.902035125E0
1.234207688E1;3.589234129E-2;4.742574692E0;8.658429146E0;9.872269154E0
1.234425821E1;3.110669367E-2;4.728217602E0;8.639286041E0;9.848567034E0
1.234644929E1;2.153540403E-2;4.761716843E0;8.644071579E0;9.868859333E0
1.234863811E1;2.153540403E-2;4.742574692E0;8.658429146E0;9.872227396E0
1.235077042E1;2.213360928E-2;4.718646049E0;8.691927910E0;9.890183073E0
1.235295098E1;2.991028363E-3;4.709074974E0;8.668598175E0;9.865089476E0
1.235511483E1;7.776673418E-3;4.718646049E0;8.639286041E0;9.843929313E0
1.235729643E1;2.632104978E-2;4.737788677E0;8.605786324E0;9.823792170E0
1.235946259E1;3.110669367E-2;4.742574692E0;8.586644173E0;9.809354743E0
1.236162626E1;5.024927482E-2;4.742574692E0;8.572885513E0;9.797392802E0
1.236380751E1;5.982056633E-2;4.747360229E0;8.577073097E0;9.803427491E0
1.236597608E1;6.939185411E-2;4.733003139E0;8.558527946E0;9.780313623E0
1.236814978E1;7.417750359E-2;4.723432064E0;8.558527946E0;9.775720606E0
1.237031221E1;6.460621208E-2;4.704289436E0;8.553742409E0;9.762224248E0
1.237246394E1;5.982056633E-2;4.704289436E0;8.553742409E0;9.762193749E0
1.237466191E1;5.982056633E-2;4.704289436E0;8.529814720E0;9.741234868E0
1.237683286E1;6.460621208E-2;4.695316315E0;8.515457153E0;9.724360122E0
1.237900834E1;5.982056633E-2;4.718646049E0;8.510671616E0;9.731430028E0
1.238116803E1;4.546362907E-2;4.718646049E0;8.486743927E0;9.710433047E0
1.238332469E1;2.632104978E-2;4.723432064E0;8.472386360E0;9.700146076E0
1.238551292E1;1.196411345E-2;4.728217602E0;8.458029747E0;9.689914965E0
1.238768389E1;-1.196411345E-2;4.733003139E0;8.448458672E0;9.683899823E0
1.238986079E1;1.674975827E-2;4.671388149E0;8.429315567E0;9.637194028E0
1.239202240E1;2.632104978E-2;4.676173687E0;8.438887596E0;9.647907390E0
1.239417728E1;-1.615155302E-2;4.680361271E0;8.453244209E0;9.662472777E0
1.239637072E1;-1.136590727E-2;4.670789719E0;8.438887596E0;9.645269806E0
1.239854221E1;-1.615155302E-2;4.680361271E0;8.419744492E0;9.633179112E0
1.240071650E1;-4.486542568E-2;4.704289436E0;8.434102058E0;9.657454610E0
1.240287567E1;-3.589234129E-2;4.742574692E0;8.467600822E0;9.705337019E0
1.240502892E1;-2.632104978E-2;4.852644444E0;8.553144455E0;9.833876700E0
1.240722482E1;1.196411345E-2;4.881358147E0;8.452646255E0;9.760892849E0
1.240939533E1;2.392822644E-3;4.752744198E0;8.343173981E0;9.601933931E0
1.241157256E1;-1.615155302E-2;4.599603176E0;8.377271652E0;9.556949858E0
1.241373345E1;-4.486542568E-2;4.508676052E0;8.425726891E0;9.556309240E0
1.241589605E1;-7.357929647E-2;4.551746845E0;8.415556908E0;9.567936628E0
1.241807920E1;-1.070788130E-1;4.632504463E0;8.410771370E0;9.602741198E0
1.242024907E1;-1.692921966E-1;4.728217602E0;8.434102058E0;9.670510797E0
1.242242291E1;-1.932204217E-1;4.823332310E0;8.467002869E0;9.746384267E0
1.242459262E1;-2.273181528E-1;4.861617565E0;8.452047348E0;9.753158630E0
1.242676655E1;-2.554338276E-1;4.880760193E0;8.466404915E0;9.775841584E0
1.242892134E1;-2.650051117E-1;4.828117847E0;8.499904633E0;9.779024922E0
1.243110501E1;-2.602194548E-1;4.818546772E0;8.510073662E0;9.783019007E0
1.243327425E1;-2.650051117E-1;4.785047054E0;8.524430275E0;9.779203165E0
1.243544659E1;-2.458625287E-1;4.794618607E0;8.510073662E0;9.770883772E0
1.243760452E1;-2.315055877E-1;4.804189682E0;8.505288124E0;9.771067465E0
1.243978856E1;-2.362912297E-1;4.818546772E0;8.495717049E0;9.769925010E0
1.244195820E1;-2.362912297E-1;4.832903385E0;8.509475708E0;9.788971626E0
1.244413377E1;-2.219343036E-1;4.856831551E0;8.514261246E0;9.804627076E0
1.244630617E1;-2.219343036E-1;4.856831551E0;8.528617859E0;9.817096828E0
1.244849460E1;-2.027917206E-1;4.832903385E0;8.514859200E0;9.792900837E0
1.245066928E1;-1.980060786E-1;4.832903385E0;8.523832321E0;9.800606052E0
1.245281117E1;-1.980060786E-1;4.847260475E0;8.523832321E0;9.807693815E0
1.245497755E1;-1.938186288E-1;4.866403103E0;8.523832321E0;9.817085222E0
1.245714300E1;-1.938186288E-1;4.856831551E0;8.499904633E0;9.791565612E0
1.245931016E1;-2.267199457E-1;4.842474937E0;8.447860718E0;9.739985429E0
1.246148489E1;-2.362912297E-1;4.847260475E0;8.475975990E0;9.766981962E0
1.246367038E1;-2.321037948E-1;4.904688358E0;8.471190453E0;9.791369044E0
1.246584278E1;-2.177468538E-1;4.904688358E0;8.385048866E0;9.716605687E0
1.246801024E1;-2.081755698E-1;4.875974178E0;8.413763046E0;9.726760502E0
1.247016504E1;-2.075773627E-1;4.823332310E0;8.452646255E0;9.734210376E0
1.247234306E1;-2.123630047E-1;4.785047054E0;8.490931511E0;9.748727675E0
1.247452230E1;-1.980060786E-1;4.789832592E0;8.510073662E0;9.767448817E0
1.247669614E1;-1.884347796E-1;4.794618607E0;8.500502586E0;9.761271406E0
1.247886627E1;-1.884347796E-1;4.823332310E0;8.490931511E0;9.767085551E0
1.248103344E1;-1.938186288E-1;4.847260475E0;8.475975990E0;9.766046732E0
1.248319283E1;-1.986042857E-1;4.856831551E0;8.485547066E0;9.779200651E0
1.248537906E1;-2.219343036E-1;4.842474937E0;8.495118141E0;9.780892116E0
1.248754721E1;-2.315055877E-1;4.842474937E0;8.533403397E0;9.814383928E0
1.248972241E1;-2.267199457E-1;4.866403103E0;8.586046219E0;9.871852449E0
1.249188716E1;-2.219343036E-1;4.837689400E0;8.586046219E0;9.857620567E0
1.249405444E1;-2.171486616E-1;4.832903385E0;8.538188934E0;9.813499832E0
1.249623295E1;-2.123630047E-1;4.823332310E0;8.529216766E0;9.800876046E0
1.249840415E1;-2.315055877E-1;4.818546772E0;8.514859200E0;9.786460801E0
1.250057508E1;-2.171486616E-1;4.808975220E0;8.534002304E0;9.798091219E0
1.250274352E1;-2.362912297E-1;4.808975220E0;8.538787842E0;9.802702383E0
1.250490984E1;-2.458625287E-1;4.794618607E0;8.586644173E0;9.837645761E0
1.250708612E1;-2.458625287E-1;4.780261517E0;8.596215248E0;9.839017489E0
1.250925160E1;-2.745763958E-1;4.761118889E0;8.615358353E0;9.847235389E0
1.251140423E1;-2.793620527E-1;4.780261517E0;8.591429710E0;9.835731177E0
1.251358212E1;-3.128615618E-1;4.808975220E0;8.609973907E0;9.866903045E0
1.251575089E1;-3.128615618E-1;4.861617565E0;8.576474190E0;9.863524585E0
1.251793176E1;-3.080759048E-1;4.852046013E0;8.538188934E0;9.825371828E0
1.252010085E1;-3.176472187E-1;4.828117847E0;8.547760963E0;9.822211522E0
1.252227152E1;-2.889333367E-1;4.804189682E0;8.562117577E0;9.822096435E0
1.252444138E1;-2.841476798E-1;4.794618607E0;8.576474190E0;9.829802491E0
1.252660966E1;-2.985046208E-1;4.789832592E0;8.548358917E0;9.803368882E0
1.252877344E1;-3.176472187E-1;4.813760757E0;8.562117577E0;9.827667566E0
1.253095437E1;-3.272185028E-1;4.828117847E0;8.576474190E0;9.847522705E0
1.253312617E1;-3.511467278E-1;4.852046013E0;8.581260681E0;9.864263247E0
1.253529638E1;-3.846462369E-1;4.875974178E0;8.600402832E0;9.893937830E0
1.253745797E1;-4.037888348E-1;4.880161762E0;8.614161491E0;9.908723553E0
1.253963807E1;-4.085744619E-1;4.884947300E0;8.623732567E0;9.919597099E0
1.254180869E1;-4.325026870E-1;4.856233597E0;8.629117012E0;9.911191842E0
1.254398193E1;-4.420739710E-1;4.846662045E0;8.624331474E0;9.902760007E0
1.254614949E1;-4.612165689E-1;4.846662045E0;8.614759445E0;9.895298580E0
1.254831841E1;-4.468596280E-1;4.841876507E0;8.595617294E0;9.875631033E0
1.255049413E1;-4.803591371E-1;4.856233597E0;8.595617294E0;9.884249406E0
1.255266362E1;-4.851447940E-1;4.851448059E0;8.566903114E0;9.857167073E0
1.255483609E1;-4.755735099E-1;4.870590687E0;8.571688652E0;9.870292303E0
1.255700623E1;-5.042873621E-1;4.865804672E0;8.571688652E0;9.869356980E0
1.255918245E1;-4.947160780E-1;4.865804672E0;8.566903114E0;9.864716320E0
1.256134680E1;-4.995017350E-1;4.870590687E0;8.557332039E0;9.859010460E0
1.256351780E1;-4.803591371E-1;4.861019135E0;8.547760963E0;9.845022571E0
1.256568737E1;-5.042873621E-1;4.875376225E0;8.561519623E0;9.865253029E0
1.256786078E1;-4.660021961E-1;4.889732838E0;8.537590981E0;9.849726139E0
1.257003128E1;-4.564309120E-1;4.899304390E0;8.537590981E0;9.854033308E0
1.257220310E1;-4.372883439E-1;4.894518852E0;8.537590981E0;9.850786549E0
1.257437205E1;-4.181457460E-1;4.880161762E0;8.557332039E0;9.859957217E0
1.257654316E1;-3.942175210E-1;4.885545731E0;8.542975426E0;9.849182386E0
1.257871359E1;-3.798605800E-1;4.895116806E0;8.552546501E0;9.861668939E0
1.258088410E1;-3.750749528E-1;4.895116806E0;8.533403397E0;9.844888181E0
1.258305597E1;-3.607180119E-1;4.871188641E0;8.542975426E0;9.840783779E0
1.258522940E1;-3.559323549E-1;4.885545731E0;8.528617859E0;9.835271603E0
1.258739880E1;-3.511467278E-1;4.871188641E0;8.538188934E0;9.836282482E0
1.258956972E1;-3.367897868E-1;4.861617565E0;8.533403397E0;9.826887922E0
1.259173174E1;-3.272185028E-1;4.832903385E0;8.523832321E0;9.804067754E0
1.259389229E1;-3.176472187E-1;4.856831551E0;8.514261246E0;9.807260424E0
1.259608120E1;-3.128615618E-1;4.828117847E0;8.495118141E0;9.776279279E0
1.259825361E1;-3.080759048E-1;4.823332310E0;8.481359482E0;9.761808439E0
1.260042812E1;-3.032902777E-1;4.818546772E0;8.471788406E0;9.750978248E0
1.260259677E1;-2.841476798E-1;4.823332310E0;8.462217331E0;9.744454660E0
1.260477148E1;-2.937189937E-1;4.861617565E0;8.442476273E0;9.746640540E0
1.260693766E1;-2.841476798E-1;4.847260475E0;8.437690735E0;9.735055159E0
1.260910699E1;-2.650051117E-1;4.837689400E0;8.461619377E0;9.750511213E0
1.261127966E1;-2.267199457E-1;4.804189682E0;8.462217331E0;9.733486662E0
1.261346154E1;-2.123630047E-1;4.756931305E0;8.433503151E0;9.684909338E0
1.261562523E1;-2.075773627E-1;4.752145767E0;8.386244774E0;9.641321443E0
1.261780584E1;-2.219343036E-1;4.742574692E0;8.395816803E0;9.645258386E0
1.261997377E1;-2.267199457E-1;4.771288395E0;8.409575462E0;9.671481497E0
1.262214645E1;-2.315055877E-1;4.780859470E0;8.428717613E0;9.692960988E0
1.262431261E1;-2.410768867E-1;4.775475979E0;8.443074226E0;9.703030005E0
1.262647294E1;-2.362912297E-1;4.761118889E0;8.471788406E0;9.720868553E0
1.262865712E1;-2.315055877E-1;4.752145767E0;8.467002869E0;9.712189342E0
1.263082745E1;-2.362912297E-1;4.761716843E0;8.447860718E0;9.700316054E0
1.263300199E1;-2.458625287E-1;4.761716843E0;8.438288689E0;9.692219130E0
1.263517190E1;-2.554338276E-1;4.780261517E0;8.419146538E0;9.684945794E0
1.263734399E1;-2.745763958E-1;4.799404144E0;8.423932076E0;9.699087790E0
1.263949891E1;-3.032902777E-1;4.823332310E0;8.433503151E0;9.720107765E0
1.264168119E1;-3.176472187E-1;4.852046013E0;8.452047348E0;9.750915580E0
1.264384982E1;-3.320041299E-1;4.861617565E0;8.452047348E0;9.756159924E0
1.264602455E1;-3.511467278E-1;4.871188641E0;8.456833839E0;9.765747354E0
1.264819185E1;-3.511467278E-1;4.875974178E0;8.456833839E0;9.768135277E0
1.265036757E1;-3.511467278E-1;4.852046013E0;8.475975990E0;9.772810421E0
1.265253877E1;-3.511467278E-1;4.847260475E0;8.499904633E0;9.791200994E0
1.265471068E1;-3.511467278E-1;4.832903385E0;8.519046783E0;9.800735547E0
1.265687867E1;-3.798605800E-1;4.837689400E0;8.519046783E0;9.804167016E0
1.265905060E1;-3.894318938E-1;4.828117847E0;8.514261246E0;9.795663516E0
